Date       ,Open,High,Low,Close ,Adj Close ,Volume
 30-01-2024 ,"2,419.77","2,522.72","2,419.36","2,487.52","2,487.52","13,634,203,177"
 29-01-2024 ,"2,424.08","2,459.56","2,414.75","2,419.91","2,419.91","9,941,841,732"
 28-01-2024 ,"2,372.26","2,442.64","2,353.71","2,423.75","2,423.75","9,660,628,536"
 27-01-2024 ,"2,298.96","2,389.83","2,296.79","2,372.20","2,372.20","9,520,885,493"
 26-01-2024 ,"2,289.21","2,334.68","2,270.07","2,298.89","2,298.89","7,277,068,110"
 25-01-2024 ,"2,296.12","2,309.01","2,272.30","2,289.55","2,289.55","5,438,100,035"
 24-01-2024 ,"2,307.98","2,327.35","2,293.54","2,296.04","2,296.04","4,647,754,021"
 23-01-2024 ,"2,303.71","2,323.05","2,282.23","2,308.04","2,308.04","7,186,143,091"
 22-01-2024 ,"2,282.18","2,309.84","2,243.57","2,303.82","2,303.82","8,895,583,113"
 21-01-2024 ,"2,343.56","2,349.61","2,264.44","2,282.54","2,282.54","10,807,883,277"
 20-01-2024 ,"2,317.44","2,388.87","2,298.28","2,344.49","2,344.49","10,173,440,062"
 19-01-2024 ,"2,257.00","2,320.03","2,237.71","2,317.06","2,317.06","8,948,195,551"
 18-01-2024 ,"2,268.19","2,306.90","2,242.68","2,257.21","2,257.21","7,296,214,994"
 17-01-2024 ,"2,267.32","2,282.54","2,252.39","2,267.89","2,267.89","5,144,367,230"
 16-01-2024 ,"2,217.44","2,280.38","2,196.14","2,267.20","2,267.20","9,975,117,607"
 15-01-2024 ,"2,233.97","2,240.38","2,173.69","2,217.71","2,217.71","9,302,247,037"
 14-01-2024 ,"2,241.75","2,261.38","2,197.66","2,233.56","2,233.56","10,134,722,960"
 13-01-2024 ,"2,310.95","2,348.03","2,167.28","2,240.69","2,240.69","16,182,147,521"
 12-01-2024 ,"2,454.99","2,463.45","2,303.50","2,310.83","2,310.83","13,923,771,728"
 11-01-2024 ,"2,469.80","2,479.76","2,452.38","2,453.91","2,453.91","4,578,471,955"
 10-01-2024 ,"2,489.85","2,489.85","2,456.10","2,469.59","2,469.59","5,297,826,161"
 09-01-2024 ,"2,468.69","2,501.31","2,414.71","2,489.50","2,489.50","11,405,278,376"
 08-01-2024 ,"2,528.59","2,546.26","2,426.14","2,467.02","2,467.02","11,900,028,080"
 07-01-2024 ,"2,587.04","2,592.74","2,508.43","2,528.37","2,528.37","10,441,017,520"
 06-01-2024 ,"2,510.63","2,613.57","2,500.00","2,587.69","2,587.69","11,063,317,095"
 05-01-2024 ,"2,471.67","2,550.77","2,470.82","2,511.36","2,511.36","9,700,630,000"
 04-01-2024 ,"2,578.00","2,578.33","2,470.42","2,472.24","2,472.24","9,405,587,417"
 03-01-2024 ,"2,522.93","2,589.08","2,498.59","2,576.60","2,576.60","12,250,316,867"
 02-01-2024 ,"2,619.18","2,710.42","2,460.93","2,524.46","2,524.46","23,623,839,263"
 01-01-2024 ,"2,584.17","2,687.78","2,567.99","2,619.62","2,619.62","22,575,246,883"
 31-12-2023 ,"2,344.92","2,626.98","2,341.94","2,582.10","2,582.10","29,042,100,476"
 30-12-2023 ,"2,332.87","2,369.64","2,243.22","2,344.83","2,344.83","14,891,130,716"
 29-12-2023 ,"2,222.86","2,358.82","2,171.99","2,333.03","2,333.03","13,830,287,095"
 28-12-2023 ,"2,242.01","2,257.13","2,211.56","2,222.87","2,222.87","6,490,053,615"
 27-12-2023 ,"2,269.54","2,271.36","2,219.78","2,241.62","2,241.62","5,970,741,680"
 26-12-2023 ,"2,269.41","2,276.76","2,209.54","2,268.65","2,268.65","10,860,953,290"
 25-12-2023 ,"2,210.53","2,294.61","2,204.87","2,269.04","2,269.04","11,044,564,896"
 24-12-2023 ,"2,355.98","2,385.12","2,113.93","2,210.76","2,210.76","19,332,933,581"
 23-12-2023 ,"2,352.59","2,431.21","2,348.89","2,355.84","2,355.84","12,910,543,630"
 22-12-2023 ,"2,282.87","2,352.33","2,267.02","2,352.33","2,352.33","6,906,765,990"
 21-12-2023 ,"2,291.95","2,318.51","2,261.39","2,281.47","2,281.47","6,871,481,744"
 20-12-2023 ,"2,300.40","2,322.02","2,270.01","2,292.07","2,292.07","6,888,195,427"
 19-12-2023 ,"2,346.84","2,386.00","2,262.98","2,300.69","2,300.69","12,536,968,996"
 18-12-2023 ,"2,380.20","2,445.02","2,338.70","2,347.57","2,347.57","15,660,799,060"
 17-12-2023 ,"2,231.39","2,392.61","2,215.14","2,378.74","2,378.74","14,161,342,927"
 16-12-2023 ,"2,272.22","2,274.56","2,180.23","2,231.47","2,231.47","10,668,581,464"
 15-12-2023 ,"2,265.34","2,303.55","2,254.57","2,272.56","2,272.56","8,036,302,656"
 14-12-2023 ,"2,309.63","2,325.71","2,249.98","2,265.69","2,265.69","9,450,799,236"
 13-12-2023 ,"2,326.72","2,332.07","2,270.43","2,309.05","2,309.05","7,995,772,945"
 12-12-2023 ,"2,239.60","2,341.95","2,233.53","2,326.52","2,326.52","16,137,246,310"
 11-12-2023 ,"2,201.79","2,278.12","2,184.86","2,239.54","2,239.54","12,616,530,536"
 10-12-2023 ,"2,177.24","2,263.33","2,161.22","2,201.91","2,201.91","12,652,290,807"
 09-12-2023 ,"2,218.24","2,253.35","2,139.72","2,177.87","2,177.87","10,619,179,629"
 08-12-2023 ,"2,195.34","2,222.02","2,120.13","2,217.27","2,217.27","10,366,536,490"
 07-12-2023 ,"2,226.89","2,244.37","2,195.76","2,196.48","2,196.48","7,410,453,853"
 06-12-2023 ,"2,220.42","2,260.81","2,213.55","2,226.93","2,226.93","6,866,555,430"
 05-12-2023 ,"2,316.11","2,316.89","2,214.26","2,219.34","2,219.34","10,259,157,898"
 04-12-2023 ,"2,260.74","2,331.60","2,239.37","2,316.58","2,316.58","12,608,711,052"
 03-12-2023 ,"2,202.60","2,283.10","2,150.75","2,260.65","2,260.65","12,576,395,493"
 02-12-2023 ,"2,224.39","2,242.55","2,166.77","2,202.04","2,202.04","11,391,132,228"
 01-12-2023 ,"2,352.50","2,354.91","2,160.36","2,224.58","2,224.58","17,989,249,470"
 30-11-2023 ,"2,341.44","2,376.75","2,323.41","2,352.46","2,352.46","7,369,608,905"
 29-11-2023 ,"2,358.69","2,401.76","2,331.67","2,341.18","2,341.18","10,613,312,823"
 28-11-2023 ,"2,357.17","2,387.51","2,340.92","2,358.73","2,358.73","12,543,458,699"
 27-11-2023 ,"2,233.22","2,380.73","2,225.05","2,357.58","2,357.58","14,766,891,042"
 26-11-2023 ,"2,293.63","2,310.71","2,225.08","2,231.66","2,231.66","12,790,612,571"
 25-11-2023 ,"2,243.09","2,306.57","2,191.18","2,293.84","2,293.84","15,383,072,559"
 24-11-2023 ,"2,193.66","2,273.07","2,193.01","2,243.22","2,243.22","16,149,367,134"
 23-11-2023 ,"2,165.90","2,213.18","2,151.72","2,193.69","2,193.69","8,278,465,782"
 22-11-2023 ,"2,087.66","2,182.82","2,087.41","2,165.70","2,165.70","9,130,124,831"
 21-11-2023 ,"2,052.10","2,109.32","2,046.56","2,087.14","2,087.14","10,866,891,430"
 20-11-2023 ,"2,029.36","2,054.44","2,022.46","2,052.56","2,052.56","8,107,789,163"
 19-11-2023 ,"2,049.19","2,071.99","2,020.76","2,029.93","2,029.93","8,945,151,861"
 18-11-2023 ,"2,027.52","2,074.95","1,996.81","2,049.34","2,049.34","9,910,633,038"
 17-11-2023 ,"2,062.39","2,070.61","1,988.12","2,027.42","2,027.42","10,574,810,069"
 16-11-2023 ,"2,084.18","2,094.10","2,038.60","2,063.29","2,063.29","8,054,814,154"
 15-11-2023 ,"2,081.30","2,091.34","2,067.92","2,084.41","2,084.41","5,362,623,390"
 14-11-2023 ,"2,062.41","2,132.48","2,061.00","2,081.15","2,081.15","12,141,148,820"
 13-11-2023 ,"2,063.91","2,088.03","2,041.46","2,062.21","2,062.21","7,828,437,946"
 12-11-2023 ,"1,933.58","2,089.51","1,933.16","2,064.43","2,064.43","13,372,200,584"
 11-11-2023 ,"2,022.22","2,035.04","1,937.07","1,937.07","1,937.07","13,653,500,841"
 10-11-2023 ,"2,011.85","2,066.41","1,996.04","2,022.24","2,022.24","12,866,464,824"
 09-11-2023 ,"1,963.18","2,015.63","1,944.90","2,013.20","2,013.20","7,716,048,818"
 08-11-2023 ,"1,961.67","1,971.46","1,921.06","1,963.29","1,963.29","8,064,677,046"
 07-11-2023 ,"1,961.87","1,990.05","1,910.45","1,961.28","1,961.28","11,881,648,738"
 06-11-2023 ,"2,059.97","2,088.66","1,940.57","1,960.88","1,960.88","14,651,619,483"
 05-11-2023 ,"1,979.47","2,061.99","1,968.77","2,060.41","2,060.41","12,626,326,991"
 04-11-2023 ,"2,054.77","2,065.07","1,939.28","1,979.05","1,979.05","13,087,862,495"
13-Nov-23,"2,045.35","2,116.01","2,031.95","2,055.27","2,055.27","14,322,027,970"
